Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Stiff Fat Clay,CH,16,0.375,X-42,1,72,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1293.495504,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,73,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1311.460719,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,74,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1329.425934,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,75,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1347.39115,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,76,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1365.356365,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,77,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1383.32158,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,78,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1401.286796,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,79,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1419.252011,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,80,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1437.217226,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,81,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1455.182442,6680.0,371.829665,Does Not Exceed
