Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Stiff Lean Clay,CL,16,0.375,X-42,14,22,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,5131.12,9858.88,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,23,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,5364.35,9625.65,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,24,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,5597.59,9392.41,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,25,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,5830.82,9159.18,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,26,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,6064.05,8925.95,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,27,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,6297.28,8692.72,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,28,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,6530.52,8459.48,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,29,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,6763.75,8226.25,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,30,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,6996.98,7993.02,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,31,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,7230.21,7759.79,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,32,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,7463.45,7526.55,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,33,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,7696.68,7293.32,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,34,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,7929.91,7060.09,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,35,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,8163.15,6826.85,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,36,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,8396.38,6593.62,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,37,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,8629.61,6360.39,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,38,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,8862.84,6127.16,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,39,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,9096.08,5893.92,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,40,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,9329.31,5660.69,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,41,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,9562.54,5427.46,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,42,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,9795.77,5194.23,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,43,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,10029.01,4960.99,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,44,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,10262.24,4727.76,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,45,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,10495.47,4494.53,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,46,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,10728.7,4261.3,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,47,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,10961.94,4028.06,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,48,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,11195.17,3794.83,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,49,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,11428.4,3561.6,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,50,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,11661.64,3328.36,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,51,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,11894.87,3095.13,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,52,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,12128.1,2861.9,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,53,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,12361.33,2628.67,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,54,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,12594.57,2395.43,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,55,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,12827.8,2162.2,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,56,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,13061.03,1928.97,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,57,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,13294.26,1695.74,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,58,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,13527.5,1462.5,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,59,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,13760.73,1229.27,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,60,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,13993.96,996.04,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,61,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,14227.2,762.8,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,62,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,14460.43,529.57,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,63,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,14693.66,296.34,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,64,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,14926.89,63.11,64.27,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,14,65,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,15160.13,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,66,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,15393.36,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,67,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,15626.59,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,68,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,15859.82,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,69,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,16093.06,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,70,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,16326.29,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,71,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,16559.52,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,72,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,16792.76,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,73,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,17025.99,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,74,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,17259.22,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,75,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,17492.45,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,76,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,17725.69,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,77,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,17958.92,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,78,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,18192.15,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,79,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,18425.38,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,80,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,18658.62,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,81,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,18891.85,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,82,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,19125.08,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,83,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,19358.32,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,84,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,19591.55,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,85,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,19824.78,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,86,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,20058.01,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,87,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,20291.25,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,88,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,20524.48,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,89,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,20757.71,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,90,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,20990.94,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,91,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,21224.18,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,92,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,21457.41,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,93,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,21690.64,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,94,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,21923.88,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,95,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,22157.11,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,96,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,22390.34,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,97,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,22623.57,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,98,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,22856.81,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,99,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,23090.04,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,14,100,Rough Steel,1500,30.0,100.0,120.0,Parallel,4293.29,23323.27,0,64.27,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,10,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,2489.98,12500.02,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,11,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,2738.98,12251.02,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,12,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,2987.98,12002.02,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,13,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,3236.98,11753.02,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,14,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,3485.98,11504.02,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,15,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,3734.97,11255.03,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,16,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,3983.97,11006.03,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,17,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,4232.97,10757.03,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,18,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,4481.97,10508.03,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,19,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,4730.97,10259.03,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,20,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,4979.96,10010.04,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,21,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,5228.96,9761.04,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,22,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,5477.96,9512.04,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,23,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,5726.96,9263.04,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,24,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,5975.96,9014.04,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,25,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,6224.96,8765.04,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,26,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,6473.95,8516.05,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,27,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,6722.95,8267.05,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,28,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,6971.95,8018.05,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,29,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,7220.95,7769.05,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,30,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,7469.95,7520.05,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,31,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,7718.95,7271.05,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,32,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,7967.94,7022.06,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,33,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,8216.94,6773.06,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,34,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,8465.94,6524.06,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,35,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,8714.94,6275.06,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,36,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,8963.94,6026.06,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,37,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,9212.93,5777.07,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,38,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,9461.93,5528.07,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,39,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,9710.93,5279.07,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,40,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,9959.93,5030.07,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,41,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,10208.93,4781.07,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,42,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,10457.93,4532.07,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,43,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,10706.92,4283.08,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,44,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,10955.92,4034.08,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,45,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,11204.92,3785.08,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,46,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,11453.92,3536.08,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,47,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,11702.92,3287.08,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,48,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,11951.91,3038.09,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,49,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,12200.91,2789.09,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,50,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,12449.91,2540.09,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,51,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,12698.91,2291.09,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,52,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,12947.91,2042.09,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,53,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,13196.91,1793.09,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,54,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,13445.9,1544.1,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,55,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,13694.9,1295.1,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,56,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,13943.9,1046.1,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,57,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,14192.9,797.1,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,58,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,14441.9,548.1,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,59,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,14690.9,299.1,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,60,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,14939.89,50.11,60.2,Does Not Exceed
Stiff Lean Clay,CL,16,0.375,X-42,15,61,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,15188.89,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,62,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,15437.89,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,63,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,15686.89,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,64,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,15935.89,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,65,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,16184.88,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,66,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,16433.88,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,67,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,16682.88,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,68,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,16931.88,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,69,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,17180.88,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,70,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,17429.88,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,71,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,17678.87,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,72,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,17927.87,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,73,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,18176.87,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,74,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,18425.87,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,75,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,18674.87,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,76,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,18923.87,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,77,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,19172.86,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,78,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,19421.86,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,79,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,19670.86,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,80,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,19919.86,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,81,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,20168.86,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,82,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,20417.85,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,83,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,20666.85,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,84,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,20915.85,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,85,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,21164.85,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,86,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,21413.85,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,87,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,21662.85,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,88,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,21911.84,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,89,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,22160.84,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,90,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,22409.84,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,91,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,22658.84,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,92,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,22907.84,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,93,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,23156.84,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,94,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,23405.83,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,95,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,23654.83,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,96,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,23903.83,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,97,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,24152.83,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,98,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,24401.83,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,99,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,24650.82,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,15,100,Rough Steel,1500,30.0,100.0,120.0,Parallel,4583.5,24899.82,0,60.2,Exceeds
Stiff Lean Clay,CL,16,0.375,X-42,16,10,Rough Steel,1500,30.0,100.0,120.0,Parallel,4873.71,2647.64,12342.36,56.62,Does Not Exceed
